name,region1,region2,region3,region4
A/Texas/46/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/192/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Connecticut/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Florida/10/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/25/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/142/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/171/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/13/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/130/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/109/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/178/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/152/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/194/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/192/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/60/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/222/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/128/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/11/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/68/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/235/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Colombia/3875/2017.c77,southamerica,colombia,colombia,southamerica,southamerica
A/Colombia/3699/2017.c77,southamerica,colombia,colombia,southamerica,southamerica
A/Baltimore/0306/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewJersey/21/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/26/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Singapore/GP2646/2016.c77,southeastasia,singapore,singapore,southeastasia,southeastasia
A/Oregon/12/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/243/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Oregon/10/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/225/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/187/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/134/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/02/2017.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/PuertoRico/01/2017.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/Louisiana/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewMexico/56/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/105/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Louisiana/34/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Illinois/60/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Vermont/01/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Delaware/04/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-014/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/14/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/133/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/154/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/RhodeIsland/06/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/161/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/07/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewJersey/14/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Iowa/11/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/170/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/218/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/26/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Massachusetts/10/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/55/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthCarolina/NHRC_75607/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Alsace/808/2017.c77,europe,france,france,europe,westerneurope
A/CH/Basel/353249.c74,europe,switzerland,basel,basel,westerneurope
A/Baltimore/0301/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Bolivia/0836/2017.c77,southamerica,bolivia,bolivia,southamerica,southamerica
A/Champagne_Ardenne/743/2017.c77,europe,france,france,europe,westerneurope
A/Lorraine/3611/2016.c77,europe,france,france,europe,westerneurope
A/Dijon/991/2017.c77,europe,france,france,europe,westerneurope
A/Pays_de_Loire/912/2017.c77,europe,france,france,europe,westerneurope
A/Nord_Pas_de_Calais/3098/2016.c77,europe,france,france,europe,westerneurope
A/Pennsylvania/232/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthCarolina/13/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/148/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/151/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Arizona/14/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/10/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/88/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/166/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/155/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/84/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/159/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Luxembourg/17002787/2017.c69,europe,luxembourg,luxembourg,europe,westerneurope
A/Georgia/06/2017.c76,northamerica,usa,usa,northamerica,usacanada
A/Brisbane/319/2016.c77,oceania,australia,australia,oceania,oceania
A/SantaCatarina/205/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/Peru/6817/2017.c78,southamerica,peru,peru,southamerica,southamerica
A/Santiago/30424/2017.c78,southamerica,chile,chile,southamerica,southamerica
A/Antananarivo/1630/2017.c77,africa,madagascar,madagascar,africa,africa
A/NorthCarolina/05/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/11/2017.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/Wisconsin/226/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/117/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/NorthCarolina/14/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Brazil/1770/2017.c69,southamerica,brazil,brazil,southamerica,southamerica
A/SouthAustralia/30/2017.c75,oceania,australia,australia,oceania,oceania
A/Victoria/2165/2016.c75,oceania,australia,australia,oceania,oceania
A/CH/Basel/19779336.c75,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350780.c75,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/350364.c75,europe,switzerland,basel,basel,westerneurope
A/Idaho/09/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Illinois/52/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-019/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Illinois/54/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/191/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Arizona/78/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/121/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/72/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NorthDakota/02/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Kansas/28/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/121/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/135/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/147/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Ecuador/1110/2017.c77,southamerica,ecuador,ecuador,southamerica,southamerica
A/Connecticut/04/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Arizona/19/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthAustralia/86/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/82/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/83/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/79/2017.c77,oceania,australia,australia,oceania,oceania
A/Maryland/15/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Delaware/13/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Baltimore/0293/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Baltimore/0297/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Sydney/1003/2017.c77,oceania,australia,australia,oceania,oceania
A/Sydney/91/2017.c77,oceania,australia,australia,oceania,oceania
A/Florida/40/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/102/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthAustralia/62/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/54/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/32/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/13/2017.c77,oceania,australia,australia,oceania,oceania
A/Pennsylvania/103/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/106/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/17/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/SouthAustralia/7/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/14/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/12/2017.c77,oceania,australia,australia,oceania,oceania
A/RhodeIsland/02/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/134/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/137/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Perth/57/2017.c77,oceania,australia,australia,oceania,oceania
A/Newcastle/52/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/55/2017.c77,oceania,australia,australia,oceania,oceania
A/Sydney/68/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/53/2017.c77,oceania,australia,australia,oceania,oceania
A/Sydney/79/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/60/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/64/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/68/2017.c77,oceania,australia,australia,oceania,oceania
A/Sydney/80/2017.c77,oceania,australia,australia,oceania,oceania
A/SouthAustralia/1002/2017.c77,oceania,australia,australia,oceania,oceania
A/Perth/73/2017.c77,oceania,australia,australia,oceania,oceania
A/Santiago/53918/2017.c77,southamerica,chile,chile,southamerica,southamerica
A/LosAngeles/56834/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-042/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/144/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-16-006/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-16-005/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Singapore/KK1048/2016.c74,southeastasia,singapore,singapore,southeastasia,southeastasia
A/England/71180492/2017.c70,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70220039/2017.c69,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/CH/Basel/354324.c77,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/354099.c77,europe,switzerland,basel,basel,westerneurope
A/Texas/190/2016.c76,northamerica,usa,usa,northamerica,usacanada
A/Texas/190/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Santiago/33314/2017.c77,southamerica,chile,chile,southamerica,southamerica
A/St.Petersburg/269/2017.c77,westasia,russia,russia,westasia,westasia
A/Panama/322630/2017.c77,northamerica,panama,panama,northamerica,centralamerica
A/NorthCarolina/09/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/273/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/191/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthDakota/21/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/77/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/185/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Nebraska/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/123/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Bahrain/786/2016.c75,westasia,bahrain,bahrain,westasia,westasia
A/Bahrain/786/2016.c76,westasia,bahrain,bahrain,westasia,westasia
A/Bahrain/786/2016.c77,westasia,bahrain,bahrain,westasia,westasia
A/CH/Basel/350209.c77,europe,switzerland,basel,basel,westerneurope
A/Bolivia/883/2017.c77,southamerica,bolivia,bolivia,southamerica,southamerica
A/Argentina/747/2017.c77,southamerica,argentina,argentina,southamerica,southamerica
A/Guadeloupe/018/2017.c77,northamerica,guadeloupe,guadeloupe,northamerica,centralamerica
A/England/966/2016.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U729646-88_S40_L001/2016.c75,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U729646-88_S40_L001/2016.c76,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/London/16U729646-88_S40_L001/2016.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70540221/2017.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Lipetsk/RII779S/2016.c77,westasia,russia,russia,westasia,westasia
A/Texas/231/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/119/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/209/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/220/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/KANAGAWA/AC1606/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/Vermont/02/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/KANAGAWA/AC1604/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/KANAGAWA/AC1609/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/KANAGAWA/AC1610/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/TOKYO/EH1603/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/KANAGAWA/AC1612/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/KANAGAWA/IC1602/2016.c77,japankorea,japan,japan,japankorea,japankorea
A/Paraiba/147746-IEC/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/Wisconsin/85/2016.c75,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/85/2016.c76,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/85/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Luxembourg/17007419/2017.c77,europe,luxembourg,luxembourg,europe,westerneurope
A/RioGrandeDoNorte/145641-IEC/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/EspiritoSanto/619/2017.c70,southamerica,brazil,brazil,southamerica,southamerica
A/CH/Basel/353524.c70,europe,switzerland,basel,basel,westerneurope
A/Pennsylvania/246/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Maryland/11/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Wisconsin/224/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/273/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/285/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/105/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/137/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/188/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/128/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/236/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/206/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Victoria/128/2016.c75,oceania,australia,australia,oceania,oceania
A/Victoria/128/2016.c77,oceania,australia,australia,oceania,oceania
A/Florida/06/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NorthCarolina/60/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/34/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/NorthCarolina/64/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Indiana/05/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/09/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/253/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/223/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Florida/81/2016.c71,northamerica,usa,usa,northamerica,usacanada
A/Florida/81/2016.c73,northamerica,usa,usa,northamerica,usacanada
A/Nebraska/21/2016.c71,northamerica,usa,usa,northamerica,usacanada
A/Nebraska/21/2016.c72,northamerica,usa,usa,northamerica,usacanada
A/Nebraska/21/2016.c73,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/20/2016.c71,northamerica,usa,usa,northamerica,usacanada
A/Florida/80/2016.c71,northamerica,usa,usa,northamerica,usacanada
A/Florida/84/2016.c71,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/20/2016.c72,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/20/2016.c73,northamerica,usa,usa,northamerica,usacanada
A/Florida/80/2016.c73,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/352712.c69,europe,switzerland,basel,basel,westerneurope
A/Visby/3/2017.c69,europe,sweden,sweden,europe,northerneurope
A/Visby/1/2017.c69,europe,sweden,sweden,europe,northerneurope
A/Guatemala/16/2017.c69,northamerica,guatemala,guatemala,northamerica,centralamerica
A/ElSalvador/185/2017.c69,northamerica,elsalvador,elsalvador,northamerica,centralamerica
A/Pennsylvania/27/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Maine/24/2016.c69,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/16/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/17/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Michigan/30/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/NewHampshire/15/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Michigan/256/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Michigan/49/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/India/8221/2016.c69,southasia,india,india,southasia,southasia
A/Oman/5468/2016.c69,westasia,oman,oman,westasia,westasia
A/Sydney/246/2016.c69,oceania,australia,australia,oceania,oceania
A/Guatemala/34/2017.c69,northamerica,guatemala,guatemala,northamerica,centralamerica
A/Bahrain/797/2016.c75,westasia,bahrain,bahrain,westasia,westasia
A/Bahrain/797/2016.c76,westasia,bahrain,bahrain,westasia,westasia
A/Bahrain/797/2016.c77,westasia,bahrain,bahrain,westasia,westasia
A/Florida/96/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Brazil/482/2017.c69,southamerica,brazil,brazil,southamerica,southamerica
A/CH/Basel/362404.c69,europe,switzerland,basel,basel,westerneurope
A/Connecticut/25/2017.c69,northamerica,usa,usa,northamerica,usacanada
A/Maryland/24/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Minnesota/84/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/07/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-029/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/189/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/147/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/352245.c77,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/354572.c77,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19766983.c77,europe,switzerland,basel,basel,westerneurope
A/Alsace/916/2017.c77,europe,france,france,europe,westerneurope
A/England/70580680/2017.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/England/70600059/2017.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Sweden/2/2017.c77,europe,sweden,sweden,europe,northerneurope
A/CH/Basel/350747.c77,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/19583423.c76,europe,switzerland,basel,basel,westerneurope
A/Netherlands/3794/2016.c77,europe,netherlands,netherlands,europe,westerneurope
A/CH/Basel/19593390.c77,europe,switzerland,basel,basel,westerneurope
A/Victoria/2062/2016.c77,oceania,australia,australia,oceania,oceania
A/Sydney/1035/2016.c69,oceania,australia,australia,oceania,oceania
A/Uruguay/14/2017.c77,southamerica,uruguay,uruguay,southamerica,southamerica
A/SantaCatarina/121/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/Brazil/7516/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/Colombia/5099/2017.c77,southamerica,colombia,colombia,southamerica,southamerica
A/Peru/9517/2017.c77,southamerica,peru,peru,southamerica,southamerica
A/Texas/104/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Massachusetts/09/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewJersey/23/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Acre/146639-IEC/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/RhodeIsland/07/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/129/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/254/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/250/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/18/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Arkansas/11/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Illinois/05/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewJersey/01/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Baltimore/0281/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/212/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/SouthCarolina/04/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Tennessee/04/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Mississippi/08/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/125/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Connecticut/37/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/California/144/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/06/2017.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/Tennessee/39/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Pennsylvania/118/2017.c74,northamerica,usa,usa,northamerica,usacanada
A/Michigan/194/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/233/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/223/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Baltimore/0307/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Argentina/822/2017.c77,southamerica,argentina,argentina,southamerica,southamerica
A/Delaware/15/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Arkansas/14/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/19645446.c77,europe,switzerland,basel,basel,westerneurope
A/Netherlands/1567/2017.c77,europe,netherlands,netherlands,europe,westerneurope
A/Perth/132/2016.c77,oceania,australia,australia,oceania,oceania
A/Perth/132/2016.c76,oceania,australia,australia,oceania,oceania
A/Perth/132/2016.c75,oceania,australia,australia,oceania,oceania
A/Sydney/1061/2016.c75,oceania,australia,australia,oceania,oceania
A/Wisconsin/77/2016.c75,northamerica,usa,usa,northamerica,usacanada
A/Newcastle/114/2016.c75,oceania,australia,australia,oceania,oceania
A/Kentucky/29/2016.c75,northamerica,usa,usa,northamerica,usacanada
A/Newcastle/114/2016.c76,oceania,australia,australia,oceania,oceania
A/Kentucky/29/2016.c76,northamerica,usa,usa,northamerica,usacanada
A/Florida/90/2016.c76,northamerica,usa,usa,northamerica,usacanada
A/Washington/83/2016.c76,northamerica,usa,usa,northamerica,usacanada
A/Sydney/1061/2016.c77,oceania,australia,australia,oceania,oceania
A/Wisconsin/77/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Newcastle/114/2016.c77,oceania,australia,australia,oceania,oceania
A/Kentucky/29/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Florida/90/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Washington/83/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/PuertoRico/10/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/PuertoRico/13/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/PuertoRico/12/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/PuertoRico/11/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/Washington/105/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/Netherlands/3385/2016.c77,europe,netherlands,netherlands,europe,westerneurope
A/NewYork/A-WC-LVD-16-004/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/England/65120004/2016.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/PuertoRico/14/2016.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/London/16U833583-6_S6_L001/2016.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Netherlands/3772/2016.c77,europe,netherlands,netherlands,europe,westerneurope
A/NewYork/114/2016.c77,northamerica,usa,usa,northamerica,usacanada
A/England/70220042/2017.c77,europe,unitedkingdom,unitedkingdom,europe,britishisles
A/Illinois/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Minnesota/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/CH/Basel/350629.c77,europe,switzerland,basel,basel,westerneurope
A/CH/Basel/351070.c77,europe,switzerland,basel,basel,westerneurope
A/Singapore/TT0052/2017.c77,southeastasia,singapore,singapore,southeastasia,southeastasia
A/PuertoRico/03/2017.c77,northamerica,puertorico,puertorico,northamerica,centralamerica
A/CH/Basel/352068.c77,europe,switzerland,basel,basel,westerneurope
A/NewYork/A-WC-LVD-17-012/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-010/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/03/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/114/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/33/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Louisiana/08/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/188/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Alaska/08/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/141/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Michigan/153/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Victoria/667/2016.c77,oceania,australia,australia,oceania,oceania
A/Pennsylvania/225/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Texas/258/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Acre/146845-IEC/2017.c77,southamerica,brazil,brazil,southamerica,southamerica
A/Washington/36/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/PuntaArenas/23595/2017.c77,southamerica,chile,chile,southamerica,southamerica
A/Michigan/236/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Nevada/10/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/NewYork/A-WC-LVD-17-053/2017.c77,northamerica,usa,usa,northamerica,usacanada
A/Utah/24/2017.c77,northamerica,usa,usa,northamerica,usacanada
